timestamp,seed,concurrency,gpu_memory,p50_ms,p90_ms,p95_ms,p99_ms,avg_ms,min_ms,max_ms,throughput_tok_s,total_tokens,total_time_s,successful_requests,failed_requests,total_requests,completion_rate,status,crash_reason,crash_time_s,startup_time_s,memory_max_mb,memory_mean_mb
2025-12-11T06:14:28.357183,43,8,0.8,920.956138499605,936.1849234996043,939.1633601496324,939.8094268398199,921.3125984499222,889.4703590003701,939.918311000838,1069.8864453985484,12800,11.963886499404907,100,0,100,1.0,SUCCESS,,,26.063950777053833,79247.0,79246.96153846153
2025-12-11T06:15:17.705047,44,8,0.8,925.0694225002007,960.4151391996311,981.6398835002019,987.9386330199759,926.9071256399728,875.2816530004566,988.062978999551,1064.0859885144237,12800,12.02910304069519,100,0,100,1.0,SUCCESS,,,26.06510639190674,79250.0,79248.75238095238
2025-12-11T06:33:39.788476,42,16,0.85,1020.7895130001816,1074.5182905004187,1098.8692206499763,1098.9416539400918,1028.387760480009,908.5872510004265,1099.2182540003341,1805.7212208897445,12800,7.088580369949341,100,0,100,1.0,SUCCESS,,,26.063883304595947,84113.0,84112.32258064517
2025-12-11T06:34:24.184291,43,16,0.85,1029.0134440006113,1052.6457747005225,1053.4304592992612,1054.2855008403694,1025.155320629974,882.0416349999505,1054.6946519998528,1807.5691792925318,12800,7.08133339881897,100,0,100,1.0,SUCCESS,,,26.064781427383423,84117.0,84116.69354838709
2025-12-11T06:35:10.600919,44,16,0.85,1029.7730345000673,1077.0769467993887,1078.1428278502517,1079.268638190024,1023.8432410399583,883.5192159995131,1079.5921889994133,1815.528619002124,12800,7.050288200378418,100,0,100,1.0,SUCCESS,,,28.069430351257324,84113.0,84112.2258064516
2025-12-11T06:19:29.952734,42,1,0.85,812.2426304998953,823.2540655001685,823.6566537998897,826.9208419691768,815.5552791499576,810.290274000181,834.7359979998146,156.93679677145542,12800,81.56149649620056,100,0,100,1.0,SUCCESS,,,26.06400728225708,84111.0,84110.09590973202
2025-12-11T06:21:28.980938,43,1,0.85,813.5088779999933,824.626226700002,829.0809318005813,832.7859244799947,817.0105984000658,809.8945580004511,839.3646209997314,156.65704409403773,12800,81.70714616775513,100,0,100,1.0,SUCCESS,,,26.064296007156372,84119.0,84114.14929577465
2025-12-11T06:23:27.670118,44,1,0.85,810.2458899998055,821.9167505999394,822.4382821501422,830.0113197607243,813.8182627199875,807.9047339997487,834.2087970004286,157.27189642871537,12800,81.38771319389343,100,0,100,1.0,SUCCESS,,,26.063188552856445,84116.0,84112.73974540312
2025-12-11T06:24:49.766178,42,2,0.85,850.7494969999243,865.1404934997117,865.858488350068,872.7052617096342,854.2676813499749,846.4962930002002,878.5450449995551,299.62066548981375,12800,42.72068476676941,100,0,100,1.0,SUCCESS,,,28.06625270843506,84116.0,84114.95161290323
2025-12-11T06:26:09.490800,43,2,0.85,848.7974185004532,856.9863103002717,859.207251849466,863.5497329202917,846.5897343100459,838.4037249998073,869.2132179994587,302.3381812068275,12800,42.33669710159302,100,0,100,1.0,SUCCESS,,,26.06374502182007,84121.0,84118.50406504064
